key_date,date,year,month,day,week_date,oil_value_usd,euro_value_usd,dolar_value_brl,ipc_value_percent_a_m,nasdaq_value
2013-11-24,2013-11-24,2013,11,24,Sunday,108.27,,,,
2013-11-25,2013-11-25,2013,11,25,Monday,109.9,0.740353489576589,,,3995.0
2013-11-26,2013-11-26,2013,11,26,Tuesday,111.36,0.739433229564492,,,4018.0
2013-11-27,2013-11-27,2013,11,27,Wednesday,111.32,0.73632444515408,,,4045.0
2013-11-29,2013-11-29,2013,11,29,Friday,110.83,0.735123000063239,,,4060.0
2013-11-30,2013-11-30,2013,11,30,Saturday,112.04,,,0.68,
2013-12-01,2013-12-01,2013,12,1,Sunday,111.32,,2.344861905,,
2013-12-02,2013-12-02,2013,12,2,Monday,111.49,0.738830424097297,,,4045.0
2013-12-03,2013-12-03,2013,12,3,Tuesday,111.07,0.736325561042696,,,4037.0
2013-12-04,2013-12-04,2013,12,4,Wednesday,113.27,0.737447178722347,,,4038.0
2013-12-05,2013-12-05,2013,12,5,Thursday,112.07,0.733022595382146,,,4034.0
2013-12-06,2013-12-06,2013,12,6,Friday,111.49,0.731157731157731,,,4063.0
2013-12-07,2013-12-07,2013,12,7,Saturday,113.06,,,0.72,
2013-12-08,2013-12-08,2013,12,8,Sunday,113.27,,,,
2013-12-09,2013-12-09,2013,12,9,Monday,112.07,0.728536026851532,,,4069.0
2013-12-10,2013-12-10,2013,12,10,Tuesday,111.5,0.72531474678974,,,4060.0
2013-12-11,2013-12-11,2013,12,11,Wednesday,109.47,0.725260335474216,,,4004.0
2013-12-12,2013-12-12,2013,12,12,Thursday,108.99,0.72584206761422,,,3998.0
2013-12-13,2013-12-13,2013,12,13,Friday,110.07,0.728924123724211,,,4001.0
2013-12-14,2013-12-14,2013,12,14,Saturday,108.91,,,,
2013-12-15,2013-12-15,2013,12,15,Sunday,109.47,,,0.75,
2013-12-16,2013-12-16,2013,12,16,Monday,108.99,0.726741460670646,,,4030.0
2013-12-17,2013-12-17,2013,12,17,Tuesday,108.08,0.728067975167743,,,4024.0
2013-12-18,2013-12-18,2013,12,18,Wednesday,109.56,0.726381823288911,,,4070.0
2013-12-19,2013-12-19,2013,12,19,Thursday,110.78,0.73168304515487,,,4058.0
2013-12-20,2013-12-20,2013,12,20,Friday,110.3,0.731210855949896,,,4105.0
2013-12-21,2013-12-21,2013,12,21,Saturday,108.91,,,,
2013-12-22,2013-12-22,2013,12,22,Sunday,109.56,,,0.66,
2013-12-23,2013-12-23,2013,12,23,Monday,110.78,0.729976905311778,,,4149.0
2013-12-24,2013-12-24,2013,12,24,Tuesday,112.15,0.73071911646088,,,4156.0
2013-12-26,2013-12-26,2013,12,26,Thursday,111.65,0.730575584286425,,,4167.0
2013-12-27,2013-12-27,2013,12,27,Friday,111.58,0.7245805756503,,,4157.0
2013-12-28,2013-12-28,2013,12,28,Saturday,111.57,,,,
2013-12-30,2013-12-30,2013,12,30,Monday,111.65,0.724836783316316,,,4154.0
2013-12-31,2013-12-31,2013,12,31,Tuesday,112.06,0.726049899271657,,0.69,4177.0
2014-01-02,2014-01-02,2014,1,2,Thursday,107.94,0.732709880504875,,,4143.0
2014-01-03,2014-01-03,2014,1,3,Friday,110.47,0.734651565787845,,,4132.0
2014-01-04,2014-01-04,2014,1,4,Saturday,109.95,,,,
2014-01-06,2014-01-06,2014,1,6,Monday,107.94,0.734160417245317,,,4114.0
2014-01-07,2014-01-07,2014,1,7,Tuesday,106.57,0.734111946325402,,0.73,4153.0
2014-01-08,2014-01-08,2014,1,8,Wednesday,107.42,0.735190452634182,,,4166.0
2014-01-09,2014-01-09,2014,1,9,Thursday,107.49,0.736800024601002,,,4156.0
2014-01-10,2014-01-10,2014,1,10,Friday,106.71,0.73109269490485,,,4175.0
2014-01-11,2014-01-11,2014,1,11,Saturday,107.01,,,,
2014-01-12,2014-01-12,2014,1,12,Sunday,107.42,,,,
2014-01-13,2014-01-13,2014,1,13,Monday,107.49,0.73228591913713,,,4113.0
2014-01-14,2014-01-14,2014,1,14,Tuesday,106.44,0.731425562885193,,,4183.0
2014-01-15,2014-01-15,2014,1,15,Wednesday,108.09,0.735828944068222,,0.85,4215.0
2014-01-16,2014-01-16,2014,1,16,Thursday,107.46,0.733901456461109,,,4219.0
2014-01-17,2014-01-17,2014,1,17,Friday,108.02,0.736426610084873,,,4198.0
2014-01-18,2014-01-18,2014,1,18,Saturday,107.12,,,,
2014-01-19,2014-01-19,2014,1,19,Sunday,108.09,,,,
2014-01-20,2014-01-20,2014,1,20,Monday,107.46,0.737306076021359,,,
2014-01-21,2014-01-21,2014,1,21,Tuesday,108.45,0.738765802979096,,,4226.0
2014-01-22,2014-01-22,2014,1,22,Wednesday,109.69,0.737346913271682,,0.93,4243.0
2014-01-23,2014-01-23,2014,1,23,Thursday,109.69,0.731693046745088,,,4219.0
2014-01-24,2014-01-24,2014,1,24,Friday,108.01,0.730783209158641,,,4128.0
2014-01-25,2014-01-25,2014,1,25,Saturday,109.17,,,,
2014-01-26,2014-01-26,2014,1,26,Sunday,109.69,,,,
2014-01-27,2014-01-27,2014,1,27,Monday,109.69,0.731576705409846,,,4084.0
2014-01-28,2014-01-28,2014,1,28,Tuesday,109.14,0.731430473999637,,,4098.0
2014-01-29,2014-01-29,2014,1,29,Wednesday,108.83,0.731741699409136,,,4051.0
2014-01-30,2014-01-30,2014,1,30,Thursday,109.36,0.736314173683091,,,4123.0
2014-01-31,2014-01-31,2014,1,31,Friday,108.72,0.741398276599646,,0.99,4104.0
2014-02-01,2014-02-01,2014,2,1,Saturday,109.1,,2.38309,,
2014-02-02,2014-02-02,2014,2,2,Sunday,108.83,,,,
2014-02-03,2014-02-03,2014,2,3,Monday,109.36,0.741390453328409,,,3997.0
2014-02-04,2014-02-04,2014,2,4,Tuesday,108.16,0.740082037467859,,,4032.0
2014-02-05,2014-02-05,2014,2,5,Wednesday,106.81,0.73813460714067,,,4012.0
2014-02-06,2014-02-06,2014,2,6,Thursday,108.15,0.73481676192805,,,4057.0
2014-02-07,2014-02-07,2014,2,7,Friday,106.55,0.736001236093943,,0.96,4126.0
2014-02-08,2014-02-08,2014,2,8,Saturday,107.04,,,,
2014-02-09,2014-02-09,2014,2,9,Sunday,106.81,,,,
2014-02-10,2014-02-10,2014,2,10,Monday,108.15,0.73340074148972,,,4148.0
2014-02-11,2014-02-11,2014,2,11,Tuesday,110.12,0.7326618179605,,,4191.0
2014-02-12,2014-02-12,2014,2,12,Wednesday,108.62,0.736642505428633,,,4201.0
2014-02-13,2014-02-13,2014,2,13,Thursday,108.98,0.731580694817543,,,4241.0
2014-02-14,2014-02-14,2014,2,14,Friday,110.18,0.730570739304364,,,4244.0
2014-02-15,2014-02-15,2014,2,15,Saturday,109.21,,,0.78,
2014-02-16,2014-02-16,2014,2,16,Sunday,108.62,,,,
2014-02-17,2014-02-17,2014,2,17,Monday,108.98,0.729768565226696,,,
2014-02-18,2014-02-18,2014,2,18,Tuesday,108.63,0.727066028011884,,,4273.0
2014-02-19,2014-02-19,2014,2,19,Wednesday,110.37,0.726958630095469,,,4238.0
2014-02-20,2014-02-20,2014,2,20,Thursday,109.42,0.729225395269028,,,4268.0
2014-02-21,2014-02-21,2014,2,21,Friday,109.03,0.727482678983834,,,4263.0
2014-02-22,2014-02-22,2014,2,22,Saturday,110.14,,,0.69,
2014-02-23,2014-02-23,2014,2,23,Sunday,110.37,,,,
2014-02-24,2014-02-24,2014,2,24,Monday,109.42,0.728373917917419,,,4293.0
2014-02-25,2014-02-25,2014,2,25,Tuesday,109.03,0.728125389505173,,,4288.0
2014-02-26,2014-02-26,2014,2,26,Wednesday,109.39,0.731634276445082,,,4292.0
2014-02-27,2014-02-27,2014,2,27,Thursday,108.54,0.730890378917823,,,4319.0
2014-02-28,2014-02-28,2014,2,28,Friday,109.76,0.723961403617635,,0.66,4308.0
2014-03-01,2014-03-01,2014,3,1,Saturday,109.19,,2.325494737,,
2014-03-02,2014-03-02,2014,3,2,Sunday,109.39,,,,
2014-03-03,2014-03-03,2014,3,3,Monday,108.54,,,,4277.0
2014-03-04,2014-03-04,2014,3,4,Tuesday,108.98,,,,4352.0
2014-03-05,2014-03-05,2014,3,5,Wednesday,108.15,0.72802455986467,,,4358.0
2014-03-06,2014-03-06,2014,3,6,Thursday,107.99,0.722500312851958,,,4352.0
2014-03-07,2014-03-07,2014,3,7,Friday,111.26,0.721354970074659,,0.71,4336.0
2014-03-08,2014-03-08,2014,3,8,Saturday,109.17,,,,
2014-03-09,2014-03-09,2014,3,9,Sunday,108.15,,,,
2014-03-10,2014-03-10,2014,3,10,Monday,107.99,0.720462868925615,,,4334.0
2014-03-11,2014-03-11,2014,3,11,Tuesday,109.14,0.721144683859466,,,4307.0
2014-03-12,2014-03-12,2014,3,12,Wednesday,107.88,0.719208077367557,,,4323.0
2014-03-13,2014-03-13,2014,3,13,Thursday,107.48,0.717918933789815,,,4260.0
2014-03-14,2014-03-14,2014,3,14,Friday,108.27,0.718021931290058,,,4245.0
2014-03-15,2014-03-15,2014,3,15,Saturday,108.35,,,0.84,
2014-03-16,2014-03-16,2014,3,16,Sunday,107.88,,,,
2014-03-17,2014-03-17,2014,3,17,Monday,107.48,0.71801917323075,,,4280.0
2014-03-18,2014-03-18,2014,3,18,Tuesday,108.08,0.718755729389476,,,4333.0
2014-03-19,2014-03-19,2014,3,19,Wednesday,105.95,0.718955053756816,,,4308.0
2014-03-20,2014-03-20,2014,3,20,Thursday,105.73,0.725526641883519,,,4319.0
2014-03-21,2014-03-21,2014,3,21,Friday,106.99,0.725476732935926,,,4277.0
2014-03-22,2014-03-22,2014,3,22,Saturday,106.79,,,0.83,
2014-03-23,2014-03-23,2014,3,23,Sunday,105.95,,,,
2014-03-24,2014-03-24,2014,3,24,Monday,105.73,0.725366614664587,,,4226.0
2014-03-25,2014-03-25,2014,3,25,Tuesday,107.2,0.725800376647834,,,4234.0
2014-03-26,2014-03-26,2014,3,26,Wednesday,105.9,0.725324716069524,,,4174.0
2014-03-27,2014-03-27,2014,3,27,Thursday,106.58,0.727811782708493,,,4151.0
2014-03-28,2014-03-28,2014,3,28,Friday,106.59,0.727065105506948,,,4156.0
2014-03-29,2014-03-29,2014,3,29,Saturday,107.01,,,,
2014-03-30,2014-03-30,2014,3,30,Sunday,105.9,,,,
2014-03-31,2014-03-31,2014,3,31,Monday,106.58,0.725902165196471,,0.85,4199.0
2014-04-01,2014-04-01,2014,4,1,Tuesday,106.64,0.724419535628503,2.231725,,4268.0
2014-04-02,2014-04-02,2014,4,2,Wednesday,103.37,0.726682238505103,,,4276.0
2014-04-03,2014-04-03,2014,4,3,Thursday,104.88,0.729438475313379,,,4238.0
2014-04-04,2014-04-04,2014,4,4,Friday,105.95,0.729722692357766,,,4128.0
2014-04-05,2014-04-05,2014,4,5,Saturday,105.7,,,,
2014-04-06,2014-04-06,2014,4,6,Sunday,103.37,,,,
2014-04-07,2014-04-07,2014,4,7,Monday,104.88,0.727491935221089,,0.96,4080.0
2014-04-08,2014-04-08,2014,4,8,Tuesday,106.41,0.724473311133823,,,4113.0
2014-04-09,2014-04-09,2014,4,9,Wednesday,107.39,0.723788012700907,,,4184.0
2014-04-10,2014-04-10,2014,4,10,Thursday,107.1,0.719776082757718,,,4054.0
2014-04-11,2014-04-11,2014,4,11,Friday,104.89,0.719518559592929,,,4000.0
2014-04-12,2014-04-12,2014,4,12,Saturday,105.83,,,,
2014-04-13,2014-04-13,2014,4,13,Sunday,107.39,,,,
2014-04-14,2014-04-14,2014,4,14,Monday,107.1,0.723320675657981,,,4023.0
2014-04-15,2014-04-15,2014,4,15,Tuesday,107.34,0.724275951838594,,0.86,4034.0
2014-04-16,2014-04-16,2014,4,16,Wednesday,109.71,0.723486933713287,,,4086.0
2014-04-17,2014-04-17,2014,4,17,Thursday,109.79,0.722917135599215,,,4096.0
2014-04-18,2014-04-18,2014,4,18,Friday,107.68,,,,
2014-04-19,2014-04-19,2014,4,19,Saturday,109.1,,,,
2014-04-20,2014-04-20,2014,4,20,Sunday,109.71,,,,
2014-04-21,2014-04-21,2014,4,21,Monday,109.79,,,,4122.0
2014-04-22,2014-04-22,2014,4,22,Tuesday,108.54,0.72441834199232,,0.78,4161.0
2014-04-23,2014-04-23,2014,4,23,Wednesday,108.48,0.723699496579321,,,4127.0
2014-04-24,2014-04-24,2014,4,24,Thursday,109.79,0.72305890771883,,,4148.0
2014-04-25,2014-04-25,2014,4,25,Friday,109.69,0.722585447954428,,,4076.0
2014-04-26,2014-04-26,2014,4,26,Saturday,108.54,,,,
2014-04-27,2014-04-27,2014,4,27,Sunday,108.48,,,,
2014-04-28,2014-04-28,2014,4,28,Monday,109.79,0.722335238464271,,,4074.0
2014-04-29,2014-04-29,2014,4,29,Tuesday,109.53,0.724155928885989,,,4104.0
2014-04-30,2014-04-30,2014,4,30,Wednesday,108.63,0.721034471639096,,0.77,4115.0
2014-05-01,2014-05-01,2014,5,1,Thursday,108.63,,2.220280952,,
2014-05-02,2014-05-02,2014,5,2,Friday,109.12,0.721297107800175,,,4124.0
2014-05-03,2014-05-03,2014,5,3,Saturday,109.89,,,,
2014-05-04,2014-05-04,2014,5,4,Sunday,108.63,,,,
2014-05-05,2014-05-05,2014,5,5,Monday,108.63,0.7203,,,4138.0
2014-05-06,2014-05-06,2014,5,6,Tuesday,109.48,0.718187960490332,,,4081.0
2014-05-07,2014-05-07,2014,5,7,Wednesday,108.17,0.71858875128999,,0.84,4068.0
2014-05-08,2014-05-08,2014,5,8,Thursday,108.19,0.721131263048017,,,4052.0
2014-05-09,2014-05-09,2014,5,9,Friday,109.48,0.726582195593098,,,4072.0
2014-05-10,2014-05-10,2014,5,10,Saturday,108.3,,,,
2014-05-11,2014-05-11,2014,5,11,Sunday,108.17,,,,
2014-05-12,2014-05-12,2014,5,12,Monday,108.19,0.726736179421602,,,4144.0
2014-05-13,2014-05-13,2014,5,13,Tuesday,108.26,0.729237469891444,,,4130.0
2014-05-14,2014-05-14,2014,5,14,Wednesday,109.87,0.72886268568229,,,4101.0
2014-05-15,2014-05-15,2014,5,15,Thursday,109.74,0.729192710046714,,0.78,4069.0
2014-05-16,2014-05-16,2014,5,16,Friday,108.37,0.729510360300911,,,4091.0
2014-05-17,2014-05-17,2014,5,17,Saturday,108.78,,,,
2014-05-18,2014-05-18,2014,5,18,Sunday,109.87,,,,
2014-05-19,2014-05-19,2014,5,19,Monday,109.74,0.728918045757236,,,4126.0
2014-05-20,2014-05-20,2014,5,20,Tuesday,110.9,0.729776021080369,,,4097.0
2014-05-21,2014-05-21,2014,5,21,Wednesday,111.32,0.731909963588216,,,4132.0
2014-05-22,2014-05-22,2014,5,22,Thursday,110.89,0.732450769485355,,0.69,4154.0
2014-05-23,2014-05-23,2014,5,23,Friday,110.84,0.733794152665697,,,4186.0
2014-05-24,2014-05-24,2014,5,24,Saturday,110.35,,,,
2014-05-25,2014-05-25,2014,5,25,Sunday,111.32,,,,
2014-05-26,2014-05-26,2014,5,26,Monday,110.89,0.732655956190413,,,
2014-05-27,2014-05-27,2014,5,27,Tuesday,110.19,0.734217959666294,,,4237.0
2014-05-28,2014-05-28,2014,5,28,Wednesday,109.09,0.735506532729302,,,4225.0
2014-05-29,2014-05-29,2014,5,29,Thursday,109.98,0.734865748538591,,,4248.0
2014-05-30,2014-05-30,2014,5,30,Friday,110.01,0.733184884406313,,,4243.0
2014-05-31,2014-05-31,2014,5,31,Saturday,109.81,,,0.52,
2014-06-01,2014-06-01,2014,6,1,Sunday,109.09,,2.23486,,
2014-06-02,2014-06-02,2014,6,2,Monday,109.98,0.734921768486658,,,4237.0
2014-06-03,2014-06-03,2014,6,3,Tuesday,109.21,0.733946737510529,,,4234.0
2014-06-04,2014-06-04,2014,6,4,Wednesday,109.07,0.734222050489438,,,4252.0
2014-06-05,2014-06-05,2014,6,5,Thursday,108.43,0.734323432343234,,,4296.0
2014-06-06,2014-06-06,2014,6,6,Friday,109.34,0.733137350971746,,,4321.0
2014-06-07,2014-06-07,2014,6,7,Saturday,108.87,,,0.46,
2014-06-08,2014-06-08,2014,6,8,Sunday,109.07,,,,
2014-06-09,2014-06-09,2014,6,9,Monday,108.43,0.735898787559304,,,4336.0
2014-06-10,2014-06-10,2014,6,10,Tuesday,109.21,0.738400397416791,,,4338.0
2014-06-11,2014-06-11,2014,6,11,Wednesday,109.83,0.738936001060024,,,4332.0
2014-06-12,2014-06-12,2014,6,12,Thursday,112.18,0.73785187390427,,,4298.0
2014-06-13,2014-06-13,2014,6,13,Friday,110.55,0.739477167438782,,,4311.0
2014-06-14,2014-06-14,2014,6,14,Saturday,109.18,,,,
2014-06-15,2014-06-15,2014,6,15,Sunday,109.83,,,0.36,
2014-06-16,2014-06-16,2014,6,16,Monday,112.18,0.736475558636169,,,4321.0
2014-06-17,2014-06-17,2014,6,17,Tuesday,113.15,0.738286764947303,,,4337.0
2014-06-18,2014-06-18,2014,6,18,Wednesday,114.25,0.737079680753631,,,4363.0
2014-06-19,2014-06-19,2014,6,19,Thursday,115.19,,,,4359.0
2014-06-20,2014-06-20,2014,6,20,Friday,113.42,0.736111567937375,,,4368.0
2014-06-21,2014-06-21,2014,6,21,Saturday,114.02,,,,
2014-06-22,2014-06-22,2014,6,22,Sunday,114.25,,,0.34,
2014-06-23,2014-06-23,2014,6,23,Monday,115.19,0.735615802731009,,,4369.0
2014-06-24,2014-06-24,2014,6,24,Tuesday,114.55,0.735832808929222,,,4350.0
2014-06-25,2014-06-25,2014,6,25,Wednesday,112.84,0.733184825614257,,,4380.0
2014-06-26,2014-06-26,2014,6,26,Thursday,112.61,0.734757010278415,,,4379.0
2014-06-27,2014-06-27,2014,6,27,Friday,113.62,0.733575911336627,,,4398.0
2014-06-28,2014-06-28,2014,6,28,Saturday,113.74,,,,
2014-06-29,2014-06-29,2014,6,29,Sunday,112.84,,,,
2014-06-30,2014-06-30,2014,6,30,Monday,112.61,0.730514096185738,,0.33,4408.0
2014-07-01,2014-07-01,2014,7,1,Tuesday,112.62,0.730942595784171,2.224021739,,4459.0
2014-07-02,2014-07-02,2014,7,2,Wednesday,110.18,0.732235013894402,,,4458.0
2014-07-03,2014-07-03,2014,7,3,Thursday,108.98,0.734691858739737,,,4486.0
2014-07-04,2014-07-04,2014,7,4,Friday,111.03,0.735896072828759,,,
2014-07-05,2014-07-05,2014,7,5,Saturday,110.84,,,,
2014-07-06,2014-07-06,2014,7,6,Sunday,110.18,,,,
2014-07-07,2014-07-07,2014,7,7,Monday,108.98,0.735132450331126,,0.28,4452.0
2014-07-08,2014-07-08,2014,7,8,Tuesday,107.65,0.734538219200796,,,4391.0
2014-07-09,2014-07-09,2014,7,9,Wednesday,106.84,0.733686826843413,,,4419.0
2014-07-10,2014-07-10,2014,7,10,Thursday,106.2,0.735228963465036,,,4396.0
2014-07-11,2014-07-11,2014,7,11,Friday,108.7,0.735344713510652,,,4415.0
2014-07-12,2014-07-12,2014,7,12,Saturday,107.65,,,,
2014-07-13,2014-07-13,2014,7,13,Sunday,106.84,,,,
2014-07-14,2014-07-14,2014,7,14,Monday,106.2,0.734207389749702,,,4440.0
2014-07-15,2014-07-15,2014,7,15,Tuesday,105.77,0.736641221374046,,0.24,4416.0
2014-07-16,2014-07-16,2014,7,16,Wednesday,105.41,0.739101475338862,,,4426.0
2014-07-17,2014-07-17,2014,7,17,Thursday,106.04,0.739055850625144,,,4363.0
2014-07-18,2014-07-18,2014,7,18,Friday,104.73,0.739802163628544,,,4432.0
2014-07-19,2014-07-19,2014,7,19,Saturday,104.73,,,,
2014-07-20,2014-07-20,2014,7,20,Sunday,105.41,,,,
2014-07-21,2014-07-21,2014,7,21,Monday,106.04,0.739418121363259,,,4425.0
2014-07-22,2014-07-22,2014,7,22,Tuesday,106.03,0.74243440917936,,0.16,4456.0
2014-07-23,2014-07-23,2014,7,23,Wednesday,106.85,0.742889647326507,,,4474.0
2014-07-24,2014-07-24,2014,7,24,Thursday,105.78,0.742434881465878,,,4472.0
2014-07-25,2014-07-25,2014,7,25,Friday,105.71,0.744489714133048,,,4450.0
2014-07-26,2014-07-26,2014,7,26,Saturday,106.48,,,,
2014-07-27,2014-07-27,2014,7,27,Sunday,106.85,,,,
2014-07-28,2014-07-28,2014,7,28,Monday,105.78,0.743995196156926,,,4445.0
2014-07-29,2014-07-29,2014,7,29,Tuesday,106.89,0.745607282706918,,,4443.0
2014-07-30,2014-07-30,2014,7,30,Wednesday,106.47,0.747485847485847,,,4463.0
2014-07-31,2014-07-31,2014,7,31,Thursday,104.94,0.746837944664032,,0.1,4370.0
2014-08-01,2014-08-01,2014,8,1,Friday,106.7,0.744263374485597,2.26742381,,4353.0
2014-08-02,2014-08-02,2014,8,2,Saturday,106.98,,,,
2014-08-03,2014-08-03,2014,8,3,Sunday,106.47,,,,
2014-08-04,2014-08-04,2014,8,4,Monday,104.94,0.74543533529237,,,4384.0
2014-08-05,2014-08-05,2014,8,5,Tuesday,103.45,0.748158863755918,,,4353.0
2014-08-06,2014-08-06,2014,8,6,Wednesday,104.17,0.748784334340912,,,4353.0
2014-08-07,2014-08-07,2014,8,7,Thursday,104.02,0.748391755284233,,0.16,4335.0
2014-08-08,2014-08-08,2014,8,8,Friday,103.63,0.745548311764133,,,4371.0
2014-08-09,2014-08-09,2014,8,9,Saturday,102.82,,,,
2014-08-10,2014-08-10,2014,8,10,Sunday,104.17,,,,
2014-08-11,2014-08-11,2014,8,11,Monday,104.02,0.746999409719945,,,4401.0
2014-08-12,2014-08-12,2014,8,12,Tuesday,103.36,0.748619147816939,,,4389.0
2014-08-13,2014-08-13,2014,8,13,Wednesday,102.27,0.748046810614801,,,4434.0
2014-08-14,2014-08-14,2014,8,14,Thursday,101.15,0.747596153846154,,,4453.0
2014-08-15,2014-08-15,2014,8,15,Friday,103.47,0.746602612615577,,0.08,4465.0
2014-08-16,2014-08-16,2014,8,16,Saturday,101.68,,,,
2014-08-17,2014-08-17,2014,8,17,Sunday,102.27,,,,
2014-08-18,2014-08-18,2014,8,18,Monday,101.15,0.748625008283083,,,4508.0
2014-08-19,2014-08-19,2014,8,19,Tuesday,101.13,0.750648055832503,,,4528.0
2014-08-20,2014-08-20,2014,8,20,Wednesday,99.92,0.752720475332132,,,4526.0
2014-08-21,2014-08-21,2014,8,21,Thursday,100.28,0.752607898683553,,,4532.0
2014-08-22,2014-08-22,2014,8,22,Friday,99.37,0.738807455064005,,0.06,4539.0
2014-08-23,2014-08-23,2014,8,23,Saturday,99.74,,,,
2014-08-24,2014-08-24,2014,8,24,Sunday,99.92,,,,
2014-08-25,2014-08-25,2014,8,25,Monday,100.28,0.757237715803453,,,4557.0
2014-08-26,2014-08-26,2014,8,26,Tuesday,100.09,0.758216118925405,,,4571.0
2014-08-27,2014-08-27,2014,8,27,Wednesday,100.4,0.758036373397759,,,4570.0
2014-08-28,2014-08-28,2014,8,28,Thursday,100.71,0.758717205098806,,,4558.0
2014-08-29,2014-08-29,2014,8,29,Friday,100.49,0.760397922113197,,,4580.0
2014-08-30,2014-08-30,2014,8,30,Saturday,100.5,,,,
2014-08-31,2014-08-31,2014,8,31,Sunday,100.4,,,0.12,
2014-09-01,2014-09-01,2014,9,1,Monday,100.71,0.761742566163698,2.332254545,,
2014-09-02,2014-09-02,2014,9,2,Tuesday,101.12,0.761951483574111,,,4598.0
2014-09-03,2014-09-03,2014,9,3,Wednesday,100.88,0.761272938126748,,,4573.0
2014-09-04,2014-09-04,2014,9,4,Thursday,101.21,0.77356401384083,,,4562.0
2014-09-05,2014-09-05,2014,9,5,Friday,99.51,0.771794518661341,,,4583.0
2014-09-06,2014-09-06,2014,9,6,Saturday,100.21,,,,
2014-09-07,2014-09-07,2014,9,7,Sunday,100.88,,,0.21,
2014-09-08,2014-09-08,2014,9,8,Monday,101.21,0.772249690976514,,,4592.0
2014-09-09,2014-09-09,2014,9,9,Tuesday,99.51,0.774661278821013,,,4552.0
2014-09-10,2014-09-10,2014,9,10,Wednesday,96.26,0.774655963302752,,,4587.0
2014-09-11,2014-09-11,2014,9,11,Thursday,96.42,0.773025204405703,,,4592.0
2014-09-12,2014-09-12,2014,9,12,Friday,99.53,0.771843048731908,,,4568.0
2014-09-13,2014-09-13,2014,9,13,Saturday,98.08,,,,
2014-09-14,2014-09-14,2014,9,14,Sunday,96.26,,,,
2014-09-15,2014-09-15,2014,9,15,Monday,96.42,0.772131850727555,,0.39,4519.0
2014-09-16,2014-09-16,2014,9,16,Tuesday,96.31,0.770304149897737,,,4553.0
2014-09-17,2014-09-17,2014,9,17,Wednesday,97.7,0.771774646027922,,,4562.0
2014-09-18,2014-09-18,2014,9,18,Thursday,96.82,0.774349746442009,,,4593.0
2014-09-19,2014-09-19,2014,9,19,Friday,96.43,0.778926572275272,,,4580.0
2014-09-20,2014-09-20,2014,9,20,Saturday,97.39,,,,
2014-09-21,2014-09-21,2014,9,21,Sunday,97.7,,,,
2014-09-22,2014-09-22,2014,9,22,Monday,96.82,0.779479476210691,,0.43,4528.0
2014-09-23,2014-09-23,2014,9,23,Tuesday,96.75,0.777615949768586,,,4509.0
2014-09-24,2014-09-24,2014,9,24,Wednesday,94.53,0.781975894220461,,,4555.0
2014-09-25,2014-09-25,2014,9,25,Thursday,95.2,0.784323303373714,,,4467.0
2014-09-26,2014-09-26,2014,9,26,Friday,95.37,0.788134219484519,,,4512.0
2014-09-27,2014-09-27,2014,9,27,Saturday,94.87,,,,
2014-09-28,2014-09-28,2014,9,28,Sunday,94.53,,,,
2014-09-29,2014-09-29,2014,9,29,Monday,95.2,0.787020989793953,,,4506.0
2014-09-30,2014-09-30,2014,9,30,Tuesday,95.08,0.791820120178329,,0.49,4493.0
2014-10-01,2014-10-01,2014,10,1,Wednesday,94.57,0.792449794026776,2.447643478,,4422.0
2014-10-02,2014-10-02,2014,10,2,Thursday,91.29,0.789255803585645,,,4430.0
2014-10-03,2014-10-03,2014,10,3,Friday,95.7,0.798923318486237,,,4476.0
2014-10-04,2014-10-04,2014,10,4,Saturday,94.67,,,,
2014-10-05,2014-10-05,2014,10,5,Sunday,94.57,,,,
2014-10-06,2014-10-06,2014,10,6,Monday,91.29,0.793977134196567,,,4455.0
2014-10-07,2014-10-07,2014,10,7,Tuesday,90.8,0.791817642795968,,0.51,4385.0
2014-10-08,2014-10-08,2014,10,8,Wednesday,90.25,0.788341247748485,,,4469.0
2014-10-09,2014-10-09,2014,10,9,Thursday,90.47,0.788278339980881,,,4378.0
2014-10-10,2014-10-10,2014,10,10,Friday,90.65,0.791378008339626,,,4276.0
2014-10-11,2014-10-11,2014,10,11,Saturday,90.9,,,,
2014-10-12,2014-10-12,2014,10,12,Sunday,90.25,,,,
2014-10-13,2014-10-13,2014,10,13,Monday,90.47,0.788133359689003,,,4214.0
2014-10-14,2014-10-14,2014,10,14,Tuesday,88.66,0.789879168998782,,,4227.0
2014-10-15,2014-10-15,2014,10,15,Wednesday,84.02,0.782342910459766,,0.49,4215.0
2014-10-16,2014-10-16,2014,10,16,Thursday,84.02,0.78057542621246,,,4217.0
2014-10-17,2014-10-17,2014,10,17,Friday,87.82,0.784066884489718,,,4258.0
2014-10-18,2014-10-18,2014,10,18,Saturday,86.36,,,,
2014-10-19,2014-10-19,2014,10,19,Sunday,84.02,,,,
2014-10-20,2014-10-20,2014,10,20,Monday,84.02,0.782348255536084,,,4316.0
2014-10-21,2014-10-21,2014,10,21,Tuesday,85.27,0.785485761348158,,,4419.0
2014-10-22,2014-10-22,2014,10,22,Wednesday,86.38,0.789455240522459,,0.49,4383.0
2014-10-23,2014-10-23,2014,10,23,Thursday,85.94,0.7905653218667,,,4453.0
2014-10-24,2014-10-24,2014,10,24,Friday,84.42,0.78933969769292,,,4484.0
